Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_12_122,VGND,li1,63.4800,43.5200,0.000240
FILLER_12_110,VGND,li1,58.8800,43.5200,0.000227
FILLER_12_104,VGND,li1,53.5900,43.5200,0.000210
FILLER_12_78,VGND,li1,42.7800,43.5200,0.000165
FILLER_12_60,VGND,li1,33.5800,43.5200,0.000115
FILLER_12_29,VGND,li1,19.0900,43.5200,0.000084
FILLER_12_26,VGND,li1,17.9400,43.5200,0.000084
FILLER_12_3,VGND,li1,7.5900,43.5200,0.000087
FILLER_11_225,VGND,li1,109.7100,43.5200,0.000300
FILLER_11_206,VGND,li1,100.7400,43.5200,0.000298
FILLER_11_196,VGND,li1,95.9100,43.5200,0.000296
FILLER_11_192,VGND,li1,94.7600,43.5200,0.000296
FILLER_11_173,VGND,li1,85.7900,43.5200,0.000289
FILLER_11_167,VGND,li1,82.5700,43.5200,0.000285
FILLER_11_121,VGND,li1,62.5600,43.5200,0.000240
FILLER_11_111,VGND,li1,56.8100,43.5200,0.000217
FILLER_11_107,VGND,li1,55.6600,43.5200,0.000217
FILLER_11_78,VGND,li1,42.3200,43.5200,0.000165
FILLER_11_61,VGND,li1,33.8100,43.5200,0.000115
FILLER_11_57,VGND,li1,32.6600,43.5200,0.000115
FILLER_11_20,VGND,li1,15.4100,43.5200,0.000086
FILLER_11_7,VGND,li1,9.6600,43.5200,0.000087
FILLER_10_226,VGND,li1,109.9400,38.0800,0.000311
FILLER_10_208,VGND,li1,101.4300,38.0800,0.000310
FILLER_10_171,VGND,li1,84.6400,38.0800,0.000289
FILLER_10_163,VGND,li1,82.3400,38.0800,0.000283
FILLER_10_141,VGND,li1,70.8400,38.0800,0.000259
FILLER_10_129,VGND,li1,65.3200,38.0800,0.000245
FILLER_10_101,VGND,li1,52.9000,38.0800,0.000199
FILLER_10_82,VGND,li1,43.7000,38.0800,0.000165
FILLER_10_61,VGND,li1,34.5000,38.0800,0.000120
FILLER_10_50,VGND,li1,29.2100,38.0800,0.000095
FILLER_10_37,VGND,li1,23.4600,38.0800,0.000063
FILLER_10_25,VGND,li1,17.7100,38.0800,0.000067
FILLER_10_3,VGND,li1,7.8200,38.0800,0.000069
FILLER_9_200,VGND,li1,98.2100,38.0800,0.000309
FILLER_9_181,VGND,li1,89.0100,38.0800,0.000296
FILLER_9_177,VGND,li1,87.8600,38.0800,0.000292
FILLER_9_167,VGND,li1,82.5700,38.0800,0.000283
FILLER_9_163,VGND,li1,81.4200,38.0800,0.000283
FILLER_9_140,VGND,li1,70.6100,38.0800,0.000259
FILLER_9_135,VGND,li1,67.8500,38.0800,0.000253
FILLER_9_129,VGND,li1,66.2400,38.0800,0.000245
FILLER_9_81,VGND,li1,43.0100,38.0800,0.000165
FILLER_9_61,VGND,li1,33.8100,38.0800,0.000120
FILLER_9_57,VGND,li1,32.6600,38.0800,0.000108
FILLER_9_29,VGND,li1,19.3200,38.0800,0.000065
FILLER_9_3,VGND,li1,7.3600,38.0800,0.000069
FILLER_8_223,VGND,li1,108.3300,32.6400,0.000178
FILLER_8_206,VGND,li1,100.5100,32.6400,0.000176
FILLER_8_192,VGND,li1,94.7600,32.6400,0.000174
FILLER_8_174,VGND,li1,86.0200,32.6400,0.000168
FILLER_8_127,VGND,li1,65.3200,32.6400,0.000144
FILLER_8_85,VGND,li1,45.3100,32.6400,0.000106
FILLER_8_81,VGND,li1,43.4700,32.6400,0.000101
FILLER_8_60,VGND,li1,33.3500,32.6400,0.000073
FILLER_8_56,VGND,li1,32.2000,32.6400,0.000067
FILLER_8_29,VGND,li1,19.3200,32.6400,0.000042
FILLER_8_3,VGND,li1,7.3600,32.6400,0.000045
FILLER_7_225,VGND,li1,109.7100,32.6400,0.000178
FILLER_7_223,VGND,li1,108.3300,32.6400,0.000178
FILLER_7_173,VGND,li1,85.7900,32.6400,0.000166
FILLER_7_165,VGND,li1,82.1100,32.6400,0.000165
FILLER_7_148,VGND,li1,73.8300,32.6400,0.000154
FILLER_7_119,VGND,li1,61.1800,32.6400,0.000137
FILLER_7_75,VGND,li1,41.4000,32.6400,0.000094
FILLER_7_57,VGND,li1,32.2000,32.6400,0.000067
FILLER_7_30,VGND,li1,19.5500,32.6400,0.000042
FILLER_7_23,VGND,li1,16.7900,32.6400,0.000043
FILLER_7_15,VGND,li1,14.2600,32.6400,0.000044
FILLER_7_3,VGND,li1,9.6600,32.6400,0.000045
FILLER_6_209,VGND,li1,102.1200,27.2000,0.000128
FILLER_6_195,VGND,li1,95.4500,27.2000,0.000125
FILLER_6_183,VGND,li1,89.9300,27.2000,0.000122
FILLER_6_175,VGND,li1,87.8600,27.2000,0.000121
FILLER_6_165,VGND,li1,81.8800,27.2000,0.000116
FILLER_6_139,VGND,li1,69.6900,27.2000,0.000106
FILLER_6_85,VGND,li1,45.0800,27.2000,0.000070
FILLER_6_57,VGND,li1,32.2000,27.2000,0.000044
FILLER_6_33,VGND,li1,20.9300,27.2000,0.000026
FILLER_6_29,VGND,li1,19.7800,27.2000,0.000026
FILLER_6_27,VGND,li1,18.1700,27.2000,0.000026
FILLER_6_15,VGND,li1,15.1800,27.2000,0.000026
FILLER_6_3,VGND,li1,9.6600,27.2000,0.000026
FILLER_5_225,VGND,li1,109.7100,27.2000,0.000129
